Provincia,Partido,Localidad,Link Indec,Otros,"0,256 Mbps","0,5 Mbps","0,512 Mbps","0,75 Mbps",1 Mbps,"1,5 Mbps",2 Mbps,"2,2 Mbps","2,5 Mbps",3 Mbps,"3,3 Mbps","3,5 Mbps",4 Mbps,"4,5 Mbps",5 Mbps,6 Mbps,"6,4 Mbps",7 Mbps,"7,5 Mbps",8 Mbps,9 Mbps,10 Mbps,"10,1 Mbps","10,2 Mbps",11 Mbps,12 Mbps,"12,3 Mbps",13 Mbps,14 Mbps,15 Mbps,16 Mbps,17 Mbps,18 Mbps,20 Mbps,"20,5 Mbps",21 Mbps,22 Mbps,23 Mbps,24 Mbps,25 Mbps,"25,1 Mbps","25,5 Mbps",26 Mbps,27 Mbps,30 Mbps,31 Mbps,32 Mbps,35 Mbps,36 Mbps,40 Mbps,41 Mbps,45 Mbps,48 Mbps,49 Mbps,50 Mbps,"50,1 Mbps","50,25 Mbps",51 Mbps,55 Mbps,59 Mbps,60 Mbps,61 Mbps,65 Mbps,66 Mbps,70 Mbps,75 Mbps,80 Mbps,85 Mbps,90 Mbps,95 Mbps,98 Mbps,100 Mbps,"100,1 Mbps","100,25 Mbps",105 Mbps,110 Mbps,120 Mbps,122 Mbps,125 Mbps,130 Mbps,140 Mbps,150 Mbps,155 Mbps,160 Mbps,164 Mbps,165 Mbps,180 Mbps,200 Mbps,205 Mbps,212 Mbps,220 Mbps,225 Mbps,240 Mbps,246 Mbps,250 Mbps,256 Mbps,275 Mbps,300 Mbps,320 Mbps,325 Mbps,330 Mbps,350 Mbps,400 Mbps,450 Mbps,480 Mbps,500 Mbps,512 Mbps,520 Mbps,540 Mbps,600 Mbps,680 Mbps,700 Mbps,800 Mbps,850 Mbps,900 Mbps,999 Mbps,1000 Mbps,1024 Mbps,4000 Mbps,10000 Mbps
SAN LUIS,La Capital,Cazador,74056050,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,30.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
SAN LUIS,La Capital,Chosmes,74056060,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,10.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
SAN LUIS,La Capital,Desaguadero,74056070,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,1.0,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,65.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
SAN LUIS,La Capital,El Volcán,74056080,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,1.0,3,334.4837837837838,141.3720930232558,83,112.2197916666667,1.0,5,142.1295336787565,53,297.0714285714286,82.54901960784314,21.0,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,2.0,1,1,1,10,688.6111111111111,1230.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,320.0,1,1,5
SAN LUIS,La Capital,Jarilla,74056090,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,33.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
SAN LUIS,La Capital,Juana Koslay,74056100,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,3.0,66.64220183486239,132.5333333333333,3.0,18,156.5,57.0,3,86.0,141.3720930232558,83,2.0,89.0,5,142.1295336787565,53,138.0,82.54901960784314,361.0,18,53,5.37037037037037,1.0,15,23.71428571428572,7.962962962962963,196.0,227.2777777777778,2,75.44444444444444,77.0,1,1,1,10,688.6111111111111,3329.0,311,13,1,1,20.0,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,3.0,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,9.0,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,1.0,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,440.0,1,1,5
SAN LUIS,La Capital,La Punta,74056105,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,4.0,5,142.1295336787565,53,297.0714285714286,82.54901960784314,575.0,18,53,5.37037037037037,499.0,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,74.0,1,1,1,10,688.6111111111111,430.1797235023042,311,13,1,1,3.0,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,99.0,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,10.0,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,1.0,1,1,5
SAN LUIS,La Capital,Las Barrancas,74056070,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,39.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
SAN LUIS,La Capital,Potrero de los Funes,74056120,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,4026.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
SAN LUIS,La Capital,Salinas del Bebedero,74056130,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,35.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
SAN LUIS,La Capital,San Jerónimo,74056140,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,162.0,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,142.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,112.0,1,1,5
SAN LUIS,La Capital,San Luis,74056150,3.0,2.944444444444445,3.0,1.0,125.0,319.0,132.5333333333333,388.0,18,156.5,1533.0,3,915.0,2.0,83,1.0,3086.0,5,142.1295336787565,53,1085.0,82.54901960784314,7781.0,18,53,5.37037037037037,23.0,15,23.71428571428572,7.962962962962963,818.0,227.2777777777778,2,75.44444444444444,973.0,1,1,1,10,688.6111111111111,17785.0,311,13,1,1,107.0,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,32.0,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,40.0,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,9.0,110.5,40,89,191.6477987421384,5,1,153.5,1,110,2.0,10350.0,1,1,5
SAN LUIS,La Capital,Varela,74056140,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,18.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
SAN LUIS,La Capital,Zanjitas,74056160,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,105.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
SAN LUIS,Libertador Grl. San Martín,El Puesto,74063050,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,0.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
SAN LUIS,Libertador Grl. San Martín,La Ramada,74063020,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,21.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
SAN LUIS,Libertador Grl. San Martín,La Vertiente,74063010,318.6145631067961,2.944444444444445,2.0,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,9.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
SAN LUIS,Libertador Grl. San Martín,Las Aguadas,74063020,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,72.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
SAN LUIS,Libertador Grl. San Martín,Las Chacras,74063030,318.6145631067961,2.944444444444445,5.0,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,100.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
SAN LUIS,Libertador Grl. San Martín,Las Lagunas,74063040,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,81.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
SAN LUIS,Libertador Grl. San Martín,Paso Grande,74063050,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,260.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,42.0,1,1,5
SAN LUIS,Libertador Grl. San Martín,Potrerillo,74063060,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,66.64220183486239,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,425.5693641618497,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,120.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,609.6833333333333,1,1,5
SAN LUIS,Libertador Grl. San Martín,San Martín,74063070,318.6145631067961,2.944444444444445,42.97819314641745,2.100952380952381,39.58802816901409,1.0,132.5333333333333,101.4283604135894,18,156.5,142.751582278481,3,334.4837837837838,141.3720930232558,83,112.2197916666667,234.5731254639941,5,142.1295336787565,53,297.0714285714286,82.54901960784314,1.0,18,53,5.37037037037037,410.5463576158941,15,23.71428571428572,7.962962962962963,243.4663023679417,227.2777777777778,2,75.44444444444444,258.0949248120301,1,1,1,10,688.6111111111111,290.0,311,13,1,1,1350.990553306343,322.2,16,88.8,12.5,166.9736842105263,5,14.5,212.25,1,2099.958005249344,402,9,2.5,64,59,381.3481481481481,26,30.33333333333333,1,371.65,32.78974358974359,424.3666666666667,16,2012.8,1,30,3581.173354735152,1,16,7,1,261.0666666666667,34,2.5,1,1,2471.568093385214,28,243.2,1,1,463,301.8493150684931,3,1,1,1,243.1666666666667,41,190.7222222222222,5,1,5058.258426966292,13.5,2,115,73.5,235.6153846153846,1,2.5,670.061320754717,110.5,40,89,191.6477987421384,5,1,153.5,1,110,3.352941176470588,92.0,1,1,5
